processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
add,city,"{'name': 'fortaleza', 'state': 'ceará'}",{},,31c9c348-63a4-42fd-89ff-97ccea27b59f,"add city with name ""fortaleza"" and state=ceará",add,city,"{'name': 'fortaleza', 'state': 'ceará'}",{},2,ORIGINAL
delete,city,{'city': 'city'},{},,dfbdd222-de66-4dbe-bb0a-124a4b24e55d,delete city where state=ceará,delete,city,{},{'state': 'ceará'},1,ORIGINAL
delete,city,{'city': 'city'},{},,8c4e7bc4-68e7-4c3b-b468-870fcedc6468,"delete city where state=""ceará""",delete,city,{},{'state': 'ceará'},1,ORIGINAL
read,pokemon,{},{},,7ceaeca5-b1ac-4c75-88f2-0b4c4c6330da,show pokemons,read,pokemon,{},{},0,ORIGINAL
delete,city,{'city': 'city'},{},,a85356c6-37d3-49fe-be94-f7a319397f85,"delete city where name=""fortaleza""",delete,city,{},{'name': 'fortaleza'},1,ORIGINAL
read,pokemon,{},{},,c05af087-0088-480d-8f22-9528305d0516,show me pokemons,read,pokemon,{},{},0,ORIGINAL
read,city,{},{},,ce4ce1c4-2870-4e65-aec6-9b2a58b5412d,get city,read,city,{},{},0,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,98ed396d-70ff-46e1-8300-992ffe4b663e,"update a pokemon with name=""pikachu"" by setting evolve to=""raichu""",update,pokemon,{'evolve_to': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
delete,city,{'city': 'city'},{},,cef784e7-4262-4db6-9704-f2621bb3c4cc,delete city where id=8,delete,city,{},{'id': '8'},1,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,3d987677-afad-4294-a13b-78eaaf5c8d8d,"update a pokemon with name=""pikachu"" by setting evolvution =""raichu""",update,pokemon,{'evolvution': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
delete,city,{'name': 'fortaleza'},{},,36125b07-95e2-47d3-bc68-52a15d8a51ff,delete all city where name=fortaleza,delete,city,{},{'name': 'fortaleza'},1,ORIGINAL
add,student,{'name': 'estrutura de dados’'},{},,df4d4679-994f-4b9f-a3fa-3899848dbd9e,add student with name=‘estrutura de dados’,add,student,{'name': 'estrutura de dados'},{},1,ORIGINAL
update,pokemon,{'pokemon': 'pikachu'},{},,901fb435-c7b0-48b1-b286-2aa5afb0cab9,"update a pokemon with name=""pikachu"" by setting evolution to=""raichu""",update,pokemon,{'evolution': 'raichu'},{'name': 'pikachu'},2,ORIGINAL
read,pokemon,{},{},,625f2b2f-dce5-46ee-a5fe-078d3686557d,view all pokemons,read,pokemon,{},{},0,ORIGINAL
read,pokemon,{},{},,38065518-2caa-4aec-b4ea-9fd83eaa005f,view the pokemon,read,pokemon,{},{},0,ORIGINAL
add,article,"{'title': 'a conditional entropy-based external cluster evaluation', 'co_author': 'andrew rosenberg', 'year': '2007'}",{},,e430ec08-2bfd-42a4-be45-65076f6dd2db,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author ""v-measure: a conditional entropy-based external cluster evaluation measure"", co-author ""andrew rosenberg"" and year=2007",add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'andrew rosenberg', 'year': '2007'}",{},3,ORIGINAL
add,article,"{'title': 'a conditional entropy-based external cluster evaluation', 'article': 'hirschberg'}",{},,aface6d9-edc2-481e-a35c-237ca8d21c8a,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg"", co-author=""andrew rosenberg"" and year=2007",add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'co_author': 'andrew rosenberg', 'year': '2007'}",{},4,ORIGINAL
add,article,"{'title': 'conditional entropy-based external cluster evaluation', 'measure': 'a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'co_author': 'andrew rosenberg', 'year': '2007'}",{},,b4e56925-c424-424e-8bf3-772267dabff8,"add an article with title=""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg"", co-author=""andrew rosenberg"" , year=2007",add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg', 'co_author': 'andrew rosenberg', 'year': '2007'}",{},4,ORIGINAL
add,article,"{'title': 'a conditional entropy-based external cluster evaluation', 'measure': 'a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg'}",{},,7a5231b5-0339-4d28-9e15-77633058177b,"add article with title ""v-measure: a conditional entropy-based external cluster evaluation measure"", author=""julia hirschberg""",add,article,"{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure', 'author': 'julia hirschberg'}",{},2,ORIGINAL
update,article,{},,,8b8d0a1d-33ee-4d23-85b1-2f0b70329739,"update the article where title=""v-measure: a conditional entropy-based external cluster evaluation measure"" setting  co-author=""andrew rosenberg""",update,article,{'co_author': 'andrew rosenberg'},{'title': 'v-measure: a conditional entropy-based external cluster evaluation measure'},2,ORIGINAL
,,,,,8ad79940-2b1e-4478-b715-3c1f59a6b2d6,"update article with id=11 setting co-author=""andrew rosenberg"" and year=2007",update,article,"{'co_author': 'andrew rosenberg', 'year': '2007'}",{'id': '11'},3,ORIGINAL
,,,,,954b7255-bfa0-4921-835f-5c972790e1e5,"update article where id=11 setting co-author=""andrew rosenberg""",update,article,{'co_author': 'andrew rosenberg'},{'id': '11'},2,ORIGINAL
update,article,{},,,f6bda238-9dd8-44c8-874a-f5804f000bf0,"update the article with id=11 setting co-author=""andrew rosenberg"" and year=2007",update,article,"{'co_author': 'andrew rosenberg', 'year': '2007'}",{'id': '11'},3,ORIGINAL
update,article,{},,,cb2b19f9-aef7-42dc-8c75-d727dd5d10fe,"update the article with id=11 setting co-author=""andrew rosenberg""",update,article,{'co-author': 'andrew rosenberg'},{'id': '11'},2,ORIGINAL
update,article,{'coauthor': 'andrew rosenberg'},{'id': '11'},,fffc7051-aa1b-4ea3-a10f-38949824eb6a,"update the article with id=11, setting coauthor=""andrew rosenberg""",update,article,{'coauthor': 'andrew rosenberg'},{'id': '11'},2,ORIGINAL
update,article,{},,,efcb2cd6-ce31-4c9f-a2f3-26f1e45c8ed3,"update the article with author=""julia hirschberg"", setting the year=2007",update,article,{'year': '2007'},{'author': 'julia hirschberg'},2,ORIGINAL
update,article,{'year': '2007'},{'id': '11'},,e71d662f-855d-4796-910f-d6b7bbb0f4eb,"update the article with id=11, setting the year=2007",update,article,{'year': '2007'},{'id': '11'},2,ORIGINAL
delete,article,{'author': 'julia hirschberg'},{},,b43ebefb-3607-4101-8c90-3dcb3284e950,"delete all articles where author=""julia hirschberg""",delete,article,{},{'author': 'julia hirschberg'},1,ORIGINAL
add,pokemon,{'name': 'squid'},{},,1ea2e335-9834-49ce-a149-8d8a35b0b010,add a pokemon with name='squid',add,pokemon,{'name': 'squid'},{},1,ORIGINAL
read,pokemon,{},{},,210275e4-115b-41b4-9309-bd1570e2f968,get all pokemons,read,pokemon,{},{},0,ORIGINAL
read,i,{'name': 'itamar'},{},,7cbe9701-c9ec-46c5-acb4-d2147617bc44,get student with name=itamar,read,student,{},{'name': 'itamar'},1,ORIGINAL
read,student,{},{},,437562f3-b5fe-4309-8c87-c9e8446060d6,list all students,read,student,{},{},0,ORIGINAL
add,article,{'title': 'dome: a domesticated movie experiment'},{},,9a66a0a7-2190-4971-a740-16bfb1057ea7,add an article with title='dome: a domesticated movie experiment',add,article,{'title': 'dome: a domesticated movie experiment'},{},1,ORIGINAL
update,article,{'year': '3021'},{'id': '1'},,c5dea03f-dad4-4110-8ee3-42a551562e03,"update the article with id=1, setting the year=3021",update,article,{'year': '3021'},{'id': '1'},2,ORIGINAL
read,model,{},{},,a1e73687-99d6-4f24-9d1e-73364ccde1f7,show the model,read,model,{},{},0,ORIGINAL
update,article,{'author': 'bill gates'},{'year': '3021'},,12ad7989-69db-43ed-a37d-c7ab5c8febd7,"update all articles with year=3021, setting the author='bill gates'",update,article,{'author': 'bill gates'},{'year': '3021'},2,ORIGINAL
read,article,{'year': '3021'},{},,daaf5579-777c-4099-ab39-7da0eea993a7,get articles when year=3021,read,article,{},{'year': '3021'},1,ORIGINAL
add,student,"{'name': 'bill', 'lastname': 'gates'}",{},,73f13d6d-a69c-41fd-9695-0b7355d16e35,add student with name='bill' and lastname='gates',add,student,"{'name': 'bill', 'lastname': 'gates'}",{},2,ORIGINAL
add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},,d1c30a07-c39d-48c9-beec-a1c2f08651b3,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},2,ORIGINAL
add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},,ac713e78-5a4d-4025-a391-e5dab76af778,add an article with title='dome: day of my enlightenment' and publisher='the matrix',add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},2,ORIGINAL
read,plese,{'students': 'plese'},{},,d6d66d03-dd6b-4de5-8c01-a32b72b9e031,"plese, show students",read,student,{},{},0,ORIGINAL
add,article,{'title': 'dome: day of my enlightenment'},{},,f8a8f837-b8fd-4bd3-9d02-fc608f54f820,add an article with title='dome: day of my enlightenment',add,article,{'title': 'dome: day of my enlightenment'},{},1,ORIGINAL
update,article,{'publisher': 'the matrix'},{'id': '2'},,93498516-10c3-4a38-bd99-64b758f33de7,"update article with id=2, setting publisher='the matrix'",update,article,{'publisher': 'the matrix'},{'id': '2'},2,ORIGINAL
update,article,{'year': '2222'},{'id': '2'},,a4e407b2-5277-4ca1-86b6-123cabb8c9e8,"update article with id=2, setting year=2222",update,article,{'year': '2222'},{'id': '2'},2,ORIGINAL
update,article,{'circulation': '10000'},{'id': '2'},,bd3f7707-1538-435d-b129-43e2539c0e38,"update article with id=2, setting circulation=10000",update,article,{'circulation': '10000'},{'id': '2'},2,ORIGINAL
add,student,"{'name': 'daniel', 'lastname': 'burns'}",{},,6c10a939-ebdc-46a6-ae8e-a4352f99fcb8,add student with name='daniel' and lastname='burns',add,student,"{'name': 'daniel', 'lastname': 'burns'}",{},2,ORIGINAL
add,title,{'title': 'goblin'},{},,b62675b9-bd50-4169-94e8-30b95fcfb182,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",add,goblin,"{'title': 'streaming services', 'text': 'netflix, amazon prime, disney+, star+'}",{},2,ORIGINAL
read,goblin,{'goblins': ''},{},,30f4284f-7b4b-4232-8c22-19d26ac43745,list my goblins,read,goblins,{},{},0,ORIGINAL
read,goblin,{'goblins': ''},{},,6dbd1fc1-e313-4ca2-b9ec-975b731db99a,get goblins,read,goblins,{},{},0,ORIGINAL
read,streaming,{},{},,8c772da2-dede-44f2-a3c6-84a5b3b9feda,get streamings,read,streaming,{},{},0,ORIGINAL
add,klingon,{'klingon': 'klingon'},{},,5a780b5c-0b72-4df6-897b-3bcc0d93a2fc,add klingon with name='gowron',add,klingon,{'name': 'gowron'},{},1,ORIGINAL
delete,klingons,{},{},,977830c4-aa8a-4c4e-9be2-05fc32ec28ed,kill all klingons,delete,klingon,{},{},0,ORIGINAL
add,equipment,"{'name': 'engine', 'sector': 'generators'}",{},,30944e93-3e35-41be-9e67-b23705d24cfd,add equipment with name = 'engine' and sector = 'generators',add,equipment,"{'name': 'engine', 'sector': 'generators'}",{},2,ORIGINAL
add,equipment,"{'sector': 'metal shaping', 'manager': 'anderson smith'}",{},,cc521de4-a866-47e4-ae11-be5591252dcc,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",add,equipment,"{'name': 'furnace', 'sector': 'metal shaping', 'manager': 'anderson smith'}",{},3,ORIGINAL
read,equipment,{},{},,75677a41-03c6-4aaa-828a-a4ed9c83c486,list equipment,read,equipment,{},{},0,ORIGINAL
,,,,,1508d737-6710-4fdd-9265-a694dcc76bfa,"list equipment, filtering by name starting with 'en'",read,equipment,{},{'name': 'en'},1,ORIGINAL
update,equipment,{},,,7fe6f19f-9d66-495a-85e0-62c8c6c5b185,"for the equipment with name = 'furnace', change manager to 'jane cooper'",update,equipment,{'manager': 'jane cooper'},{'name': 'furnace'},2,ORIGINAL
delete,equipment,"{'sector': ""is 'generators""}",{},,c7cc6b1a-3e49-44d0-ba4d-a1da82c30100,please delete equipment whose sector is 'generators',delete,equipment,{},{'sector': 'generators'},1,ORIGINAL
add,person,{'name': 'chuck'},{},,4130f5c6-0f5c-4724-a8d1-a3f123b55f3b,add person with name='chuck',add,person,{'name': 'chuck'},{},1,ORIGINAL
read,person,{},{},,4ce0c1f5-7129-42fd-bc50-a9374414219d,get all persons,read,person,{},{},0,ORIGINAL
read,person,{'name': 'chuck'},{},,5c7ebeb0-ee95-4a59-8340-b0ee037ba634,get all person with name chuck,read,person,{},{'name': 'chuck'},1,ORIGINAL
add,article,{'title': 'quantum machine learning'},{},,21887a4e-dd09-4119-ad09-0517b7c11355,add an article with title='quantum machine learning',add,article,{'title': 'quantum machine learning'},{},1,ORIGINAL
update,article,{'year': '2021'},{'id': '1'},,f618c7ce-ee07-4efc-9433-bb4b7eb70f3b,"update the article with id=1, setting the year=2021.",update,article,{'year': '2021'},{'id': '1'},2,ORIGINAL
delete,article,{'year': '2021'},{},,904fa86e-c732-4b15-af69-0e8cb4d93cde,delete all articles with year=2021.,delete,article,{},{'year': '2021'},1,ORIGINAL
add,show,"{'name': ""paul di'anno""}",{},,a89b2c32-8dca-4cf0-928e-b4dd66b4377c,add show with name=paul di'anno,add,show,"{'name': ""paul di'anno""}",{},1,ORIGINAL
read,results,{'results': ''},{},,fcb082b7-e8e3-43d1-980a-930e2f276d3e,show me the results,read,results,{},{},0,ORIGINAL
read,show,{},{},,a5268826-c324-4875-a193-3bc8d45b8a37,get all shows_,read,show,{},{},0,ORIGINAL
read,,,,,626dc17f-6a09-4da5-83ca-4e82ab3ce2c2,get the show_,read,show,{},{},0,ORIGINAL
read,show,{'shows': ''},{},,b44c3929-43e2-4d81-9c29-79905d6d66ad,show me all shows_,read,show,{},{},0,ORIGINAL
read,a,{'show': 'me all show_'},{},,92d5dcec-d031-421e-907b-55722681688c,show me all show_,read,show,{},{},0,ORIGINAL
read,show,{'shows': ''},{},,f09438e5-da92-4cfc-94cc-013a228bf587,show me the shows_,read,show,{},{},0,ORIGINAL
delete,show,{'shows': ''},{},,bf15b3ac-3a3b-447d-8d2f-88b0193d1a0d,show shows_,read,show,{},{},0,ORIGINAL
read,student,{},{},,6324b785-0547-48ba-9304-63a2267e309b,show students or whatever,read,student,{},{},0,ORIGINAL
add,student,{},{},,1c952e29-76aa-4902-9d25-6aede53d40e2,add student joão daniel,add,student,{'name': 'joão daniel'},{},1,ORIGINAL
read,show,{'shows': ''},{},,3f84ccbb-c3f2-4102-be89-9c69ae4c76e0,show me all shows,read,show,{},{},0,ORIGINAL
add,class,{'name': 'estrutura de dados”'},{},,3e0943e2-4c86-419a-ba0c-e395485531a5,add class with name=“estrutura de dados”,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,student,{'name': 'joão daniel'},{},,90b0c051-491a-43c3-877b-c6005705a67a,add student with name joão daniel,add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,class,{'name': 'estrutura de dados’'},{},,bb32bbd2-0368-4e70-bbe2-92d7e1d0b408,add class with name=‘estrutura de dados’,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,estrutura_de_dados,{'name': 'estrutura de dados'},{},,9ce875ec-d324-41f4-ae79-cff3dbdf17cd,add class with name=estrutura de dados,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,student,{'name': 'joão daniel'},{},,8bb49a5c-7a8f-410c-adb2-d8d2ef9efaf5,"add student with name = ""joão daniel""",add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,student,{'name': 'joão daniel'},{},,099727a1-52f8-4d4d-b921-e1b8ce0a6b6e,add student with name = 'joão daniel',add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,student,{'name': 'joao daniel'},{},,18b7ed08-9d10-4bc9-9ddb-3676e2d0052e,add student with name = 'joao daniel',add,student,{'name': 'joao daniel'},{},1,ORIGINAL
read,student,{},{},,bef81211-2393-4ce4-a137-2b9b67ed701f,would you please show students,read,student,{},{},0,ORIGINAL
read,student,{},{},,1032a8d8-4c2d-454d-a12d-5dd6b425353c,would you please show me students,read,student,{},{},0,ORIGINAL
read,student,{},{},,50880074-bfed-4fce-b5f5-12958a8e5d0e,would you please show me all students you have,read,student,{},{},0,ORIGINAL
delete,show,{'name': 'paul dianno'},{},,dbd3df7d-db9d-40e3-ad0c-b171191ac4c5,delete a show with name=paul dianno,delete,show,{},{'name': 'paul dianno'},1,ORIGINAL
add,student,{'name': 'alinson'},{},,fd255e94-80a0-47cc-9090-59d12863105f,include student with name=alinson,add,student,{'name': 'alinson'},{},1,ORIGINAL
read,show_me_shows,{'shows': ''},{},,42c11691-e327-460f-b36a-be5eedd93e95,show me shows,read,show,{},{},0,ORIGINAL
add,show,"{'name': ""paul di'anno"", 'date': '01/27/2023'}",{},,31982b60-7fc2-426b-b1f0-6a4ef2c71fb5,add a show with name = paul di'anno and date = 01/27/2023,add,show,"{'name': ""paul di'anno"", 'date': '01/27/2023'}",{},2,ORIGINAL
update,article,{},,,ae0438bf-139f-472d-bae3-93c10eec4336,"update the article with id=4, setting the email=alinson.donato@gmail.com",update,article,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
read,student,{'id': '4'},{},,3f625902-3d6a-45d9-af53-a3425204de2b,get student with id=4,read,student,{},{'id': '4'},1,ORIGINAL
add,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},,b2f3a692-3d74-4a36-a340-b6d174b7c1d7,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",add,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},3,ORIGINAL
read,student,{},{},,aebd5598-40d8-40c3-8e8a-f5bb30399f61,get student with email=alinson.donato@gmail.com,read,student,{},{'email': 'alinson.donato@gmail.com'},1,ORIGINAL
update,student,{},,,a248c0bf-f645-45e8-bd3c-cea2e2a72991,"update the student with id=4, setting the email=alinson.donato@gmail.com",update,student,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
add,metallica,"{'show': 'name', 'metallica': 'metallica'}",{},,dd5f4e8b-ba2b-408a-8e2f-56f61356dd12,"add show with name = metallica, and date = 02/30/2023 and place = castelao",add,show,"{'name': 'metallica', 'date': '02/30/2023', 'place': 'castelao'}",{},3,ORIGINAL
add,student,{'name': 'donato'},{},,84f46e92-b03b-4db8-b601-60c92f0995fa,add student with name=donato,add,student,{'name': 'donato'},{},1,ORIGINAL
add,student,{'name': 'donato'},{},,a492acc5-81a9-41c1-8763-2833ec6f9b11,"add student with name=donato, email=alinson.donato@prf.gov.br",add,student,"{'name': 'donato', 'email': 'alinson.donato@prf.gov.br'}",{},2,ORIGINAL
delete,student,{},{},,ccb9c4ff-d5eb-4aa9-bd97-f54e01bd6daa,delete the student with email=alinson.donato@prf.gov.br,delete,student,{},{'email': 'alinson.donato@prf.gov.br'},1,ORIGINAL
update,student,{'student': 'alinson'},{},,09c1aad3-5e8f-4c07-a41b-41d6e0d53e2a,update the student with name=alinson with name=alinson donato,update,student,{'name': 'alinson donato'},{'name': 'alinson'},2,ORIGINAL
add,student,{'table': 'students; --'},{},,986d924a-d1fa-42d4-8de8-1166f5f60321,"create student with name="" or 1=1); drop table students; --""",add,student,"{'name': 'or 1=1)', 'table': 'students'}",{},2,ORIGINAL
update,metallica,{},,,7ae27873-ef11-4520-9788-27b117f5d83a,"update a show with name metallica, replace date with 10/22/2024",update,show,{'date': '10/22/2024'},{'name': 'metallica'},2,ORIGINAL
read,show,{},{},,1e9c8da7-b047-408b-8ba8-215c6a7f1413,get all shows,read,show,{},{},0,ORIGINAL
add,student,{'table': 'students; --'},{},,4f100723-0d11-4a92-b73f-59860a013ba4,"create student with name="" or 1=1}; drop table students; --""",add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
add,student,{'table': 'students; --'},{},,2e3eedde-c769-498f-a7c9-7f8113c3792b,"create student with name=""' or 1=1; drop table students; --""",add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
add,student,{'table': 'student; --'},{},,75c211ab-29d2-43ac-abd3-574ef5644dea,"create student with name=""' or 1=1; drop table student; --""",add,student,"{'name': '1=1', 'table': 'student'}",{},2,ORIGINAL
add,article,"{'title': 'experimental framework', 'simulation': '', 'benchmark': ''}",{},,7e9e72ff-e5f9-4bf8-921b-12e412714756,"add an article with title='experimental framework, simulation, benchmark'",add,article,"{'title': 'experimental framework, simulation, benchmark'}",{},1,ORIGINAL
add,student,{'table': 'students; --'},{},,4334dd6c-076c-426b-83ba-dc0622b0bb37,create student with name=' or 1=1; drop table students; --',add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
update,article,{'year': '2020'},{'id': '1'},,4dcdcbdc-df34-478d-97fe-1f158d2b1ff4,"update the article with id=1, setting the
year=2020",update,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
update,article,{'author': 'zé das couves'},{'id': '2'},,0365afa6-749e-43a3-8d19-b5bd1e53d3fb,"update the article with id=2, setting the
author='zé das couves'",update,article,{'author': 'zé das couves'},{'id': '2'},2,ORIGINAL
update,article,{'year': '2020'},{'id': '3'},,20329f6f-b69b-40a2-b88b-071dad5b1a8d,"update the article with id=3, setting the
year=2020",update,article,{'year': '2020'},{'id': '3'},2,ORIGINAL
add,student,"{'name': ""robert'); drop table students; --""}",{},,d4c9364f-ca57-4535-9a56-7f8f6ca52701,"create student with name=""robert'); drop table students; --""",add,student,"{'name': 'robert', 'table': 'students'}",{},2,ORIGINAL
add,student,"{'name': 'robert', 'table': 'students; --'}",{},,8e76da60-d0e4-414a-87fb-86effc14517b,"create student with name=""robert' and 1=1); drop table students; --""",add,student,"{'name': 'robert', 'table': 'students'}",{},2,ORIGINAL
add,student,{'student': 'com'},{},,069a5471-3788-4e2e-9a31-4fddb866a3af,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",add,student,"{'email': 'alinson.donato@gmail.com', 'table': 'students'}",{},2,ORIGINAL
add,managedsys_web,{'managedsys_web': 'com'},{},,8df7da6c-f533-41df-8a95-9dd07c12ad79,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",add,student,"{'email': 'alinson.donato@gmail.com', 'database': 'managedsys_web'}",{},2,ORIGINAL
add,student,{'_': 'com'},{},,d12f6f78-de82-4a01-89f4-e1ca86efde0c,create student with email=amg@gmail.com,add,student,{'email': 'amg@gmail.com'},{},1,ORIGINAL
,,,,,1bb49038-ec74-45c0-968c-e21463e24f95,show tables,read,tables,{},{},0,ORIGINAL
add,sku,{'name': 'john doe'},{},,b5a01259-469a-4567-ba2a-0e099b7b62ed,add sku with name='john doe',add,sku,{'name': 'john doe'},{},1,ORIGINAL
delete,sku,{'show': 'skus'},{},,b6eb649d-1412-4153-bde2-e44c0f8bf840,show skus,read,sku,{},{},0,ORIGINAL
add,elf,"{'name': 'galadriel', 'type': 'forest'}",{},,c1a692d8-7eda-452d-9e02-1891602059ed,add elf with name='galadriel' and type='forest',add,elf,"{'name': 'galadriel', 'type': 'forest'}",{},2,ORIGINAL
add,elf,{'elf': 'galadriel'},{},,07bbdaba-16a3-49bc-b790-a0a62e2e03d3,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},,ad269764-bf9f-4ae9-bc60-b4105110ee39,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},,80bf4962-9010-44ee-8619-d5e3cf651a38,"add elf with name='galadriel', type='forest', age='1247', power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},4,ORIGINAL
add,elf,{'elf': 'galadriel'},{},,5281f2a4-8f38-4bdb-a5c3-5c1c6fc70b8f,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ring': ""type='water' and power='perception""}",{},4,ORIGINAL
add,elf,"{'ringtype': 'water', 'power': 'perception'}",{},,391c39ec-5092-47b7-baeb-c2b685ee02a6,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
read,eliakim,{'name': 'eliakim'},{},,5f5d03cc-4f92-43f8-9e2a-69947cbd0208,get student with name=eliakim',read,student,{},{'name': 'eliakim'},1,ORIGINAL
add,student,{'name': 'anderson'},{},,01e5df0c-fbcc-43ea-8622-83253b3bf65f,include student with name=anderson,add,student,{'name': 'anderson'},{},1,ORIGINAL
add,eliakim,{'name': 'eliakim'},{},,4a283645-c5a5-41e3-bb59-4089020d658f,include student with name=eliakim,add,student,{'name': 'eliakim'},{},1,ORIGINAL
read,student,{},{},,1c6931ae-758a-4512-bc7e-1728ec5dc7c4,list students,read,student,{},{},0,ORIGINAL
add,article,{},{},,ac74592f-9109-4831-80b1-21abc474ae0e,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',add,article,{'title': 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},1,ORIGINAL
add,article,"{'title': 'linking code reviews to source', 'code': 'reviews to source code changes'}",{},,a9665d5e-e52c-4850-be6b-46157d7d155c,add an article with title = 'crop: linking code reviews to source code changes',add,article,{'title': 'crop: linking code reviews to source code changes'},{},1,ORIGINAL
update,article,{'year': '2018'},{'id': '4'},,93bb0cad-da79-42bb-baf3-bdc0f06a260d,"update the article with id=4, setting the year=2018",update,article,{'year': '2018'},{'id': '4'},2,ORIGINAL
delete,article,{'year': '2018'},{},,45aa6945-952a-478b-8cff-04e176fd3015,delete all articles with year=2018.,delete,article,{},{'year': '2018'},1,ORIGINAL
add,iot_defiant_components,{'title': 'dealing with iot defiant components'},{},,55d32cbe-5281-45b7-9039-e756b9b449a0,add an article with title = 'dealing with iot defiant components',add,article,{'title': 'dealing with iot defiant components'},{},1,ORIGINAL
update,article,{'year': '2020'},{'id': '1'},,a3ab7d2a-2e69-40dc-b6b7-0d6fc42a5cba,"update the article with id=1, setting the year=2020",update,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
update,article,{'author': 'adrilene fonseca'},{'id': '5'},,c5e32629-1f49-470a-8f35-62adfe7996b4,"update the article with id=5, setting the author='adrilene fonseca'",update,article,{'author': 'adrilene fonseca'},{'id': '5'},2,ORIGINAL
delete,article,{'author': 'zé das couves'},{},,3568fd89-52ce-453e-91e8-9bc648484194,delete all articles with author=zé das couves,delete,article,{},{'author': 'zé das couves'},1,ORIGINAL
add,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern code review'},{},,5d8d2cf3-7dbd-4a11-a13d-6f0768a7a452,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',add,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern'},{},1,ORIGINAL
