processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
add,a_domesticated_movie_experiment,"{'title': 'title', ""'"": 'dome'}",{},,6031fc0a-c33c-40a6-8685-25cbd4429fca,add an article with title='dome: a domesticated movie experiment',add,article,{'title': 'dome: a domesticated movie experiment'},{},1,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,ce892e5a-ebb9-4023-beac-d168bad321d0,"update the article with id=1, setting the year=3021",update,article,{'year': '3021'},{'id': '1'},2,ORIGINAL
read,e_model,{'model': 'model'},{},,d032a982-2afa-44d3-a4f9-18c2c9c64689,show the model,read,model,{},{},0,ORIGINAL
update,articles,{'author': 'author'},{'articles': 'year'},,bfe53876-e479-455e-bf7f-ca365bf57f4f,"update all articles with year=3021, setting the author='bill gates'",update,article,{'author': 'bill gates'},{'year': '3021'},2,ORIGINAL
read,article,{'year': 'year'},{},,496f3319-b47e-4f1d-aaae-1ee11f56dc33,get articles when year=3021,read,article,{},{'year': '3021'},1,ORIGINAL
add,edward_gates,"{'student': 'student', 'name': 'name', 'gates': 'name'}",{},,785dd278-4876-498b-8ba5-d376ce39c7b4,add student with name='bill' and lastname='gates',add,student,"{'name': 'bill', 'lastname': 'gates'}",{},2,ORIGINAL
add,publisher,"{'title': 'title', 'publisher': 'dome'}",{},,e83d50eb-f57b-43b2-a7b8-cb1d97fa7f14,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},2,ORIGINAL
add,e_book,"{'title': 'title', ""'"": 'dome'}",{},,470afe81-47f7-4179-b905-3a07bd79b5ab,add an article with title='dome: day of my enlightenment' and publisher='the matrix',add,article,"{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}",{},2,ORIGINAL
add,e_book,"{'title': 'title', ""'"": 'dome'}",{},,d5587e36-fc53-4da2-92e4-7a1cb8b80b8a,add an article with title='dome: day of my enlightenment',add,article,{'title': 'dome: day of my enlightenment'},{},1,ORIGINAL
update,article,"{'publisher': 'publisher', 'matrix': 'publisher'}",{'id': 'id'},,1a496918-a92d-42b6-9fca-21c2fde62685,"update article with id=2, setting publisher='the matrix'",update,article,{'publisher': 'the matrix'},{'id': '2'},2,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,cb8c353c-a954-4f3e-941d-484dbda63bf1,"update article with id=2, setting year=2222",update,article,{'year': '2222'},{'id': '2'},2,ORIGINAL
update,id_2,{'circulation': 'circulation'},{'id': 'id'},,9c60f7cd-1406-4e77-b8bf-aad26bb7c91b,"update article with id=2, setting circulation=10000",update,article,{'circulation': '10000'},{'id': '2'},2,ORIGINAL
add,daniel_burns,"{'student': 'student', 'name': 'name'}",{},,ddf566cb-297e-4bb6-bc4d-2296c36455f1,add student with name='daniel' and lastname='burns',add,student,"{'name': 'daniel', 'lastname': 'burns'}",{},2,ORIGINAL
add,streaming_services,"{""'"": 'goblin'}",{},,1f3f9332-1f0a-47f2-a0e2-4542aca64a5e,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",add,goblin,"{'title': 'streaming services', 'text': 'netflix, amazon prime, disney+, star+'}",{},2,ORIGINAL
read,goblins,{},{},,e3a813e8-01e5-4c2d-9fbe-40a5f9029dac,list my goblins,read,goblins,{},{},0,ORIGINAL
read,goblins,{},{},,d1abd5fa-7315-4ba8-96d0-3d3ae768eab0,get goblins,read,goblins,{},{},0,ORIGINAL
read,streamings,{},{},,41c48b8a-a8b5-4842-82a0-763615b18ea7,get streamings,read,streaming,{},{},0,ORIGINAL
add,klingon,{'klingon': 'klingon'},{},,a20c4bc1-379d-42ac-8f84-31d9c7deb776,add klingon with name='gowron',add,klingon,{'name': 'gowron'},{},1,ORIGINAL
delete,klingons,{},{},,1d982e97-de26-4495-9c99-73371f409260,kill all klingons,delete,klingon,{},{},0,ORIGINAL
add,engine,"{'equipment': 'engine', 'sector': 'sector', 'generators': 'generators'}",{},,90601715-6be9-4eb4-aa2b-41f547d8fd51,add equipment with name = 'engine' and sector = 'generators',add,equipment,"{'name': 'engine', 'sector': 'generators'}",{},2,ORIGINAL
add,metal_shaping,"{'name': 'name', 'furnace': 'name', 'sector': 'name', 'metal': 'metal', 'shaping': 'metal', 'manager': 'manager'}",{},,989f352f-c7d0-4dbe-b45e-5aa22961a92e,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",add,equipment,"{'name': 'furnace', 'sector': 'metal shaping', 'manager': 'anderson smith'}",{},3,ORIGINAL
read,tv,{'equipment': 'equipment'},{},,e441c4b9-f766-4fe2-b28e-c797f6c818f7,list equipment,read,equipment,{},{},0,ORIGINAL
,,,,,58471a2f-6125-4062-a4e5-61d6ce95809a,"list equipment, filtering by name starting with 'en'",read,equipment,{},{'name': 'en'},1,ORIGINAL
update,jane_cooper,{},,,0a87a5a3-3951-4492-994e-851bd7d61d7d,"for the equipment with name = 'furnace', change manager to 'jane cooper'",update,equipment,{'manager': 'jane cooper'},{'name': 'furnace'},2,ORIGINAL
delete,equipment,"{'sector': 'sector', 'generators': 'sector'}",{},,3e3d3495-eae1-48bd-8b62-5aa132fe8af7,please delete equipment whose sector is 'generators',delete,equipment,{},{'sector': 'generators'},1,ORIGINAL
add,chuck,"{'person': 'person', 'name': 'name'}",{},,19855eea-1dd1-4087-b40e-3ff442298ebb,add person with name='chuck',add,person,{'name': 'chuck'},{},1,ORIGINAL
read,person,{},{},,26cb6742-c4b8-423d-850e-7528244e2cb8,get all persons,read,person,{},{},0,ORIGINAL
read,chuck,"{'person': 'person', 'name': 'name'}",{},,7f25405e-99fe-4cf7-921d-25cb562655d7,get all person with name chuck,read,person,{},{'name': 'chuck'},1,ORIGINAL
add,quantum_machine_learning,"{""'"": 'quantum'}",{},,b35fdaae-de52-4df7-a7b3-675a104b689d,add an article with title='quantum machine learning',add,article,{'title': 'quantum machine learning'},{},1,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,dd9d79d9-000e-403a-a389-b6f7256edc75,"update the article with id=1, setting the year=2021.",update,article,{'year': '2021'},{'id': '1'},2,ORIGINAL
delete,article,{'year': 'year'},{},,e2bce392-c542-4f37-8d49-1cefd6aff047,delete all articles with year=2021.,delete,article,{},{'year': '2021'},1,ORIGINAL
add,show,{'name': 'name'},{},,98f1f9a5-8503-465f-8fbc-b673cf1f67b2,add show with name=paul di'anno,add,show,"{'name': ""paul di'anno""}",{},1,ORIGINAL
read,a,{'results': 'result'},{},,ec682a92-8c07-4838-99e1-9885f5135408,show me the results,read,results,{},{},0,ORIGINAL
read,tv,{'shows': 'shows'},{},,d1f3649f-46d7-422a-8f2d-6e45cb90aa0a,get all shows_,read,show,{},{},0,ORIGINAL
read,adobe,{'show': 'show'},{},,cc6bcd54-b6dc-4c14-9b71-3a5ddd4d06b3,get the show_,read,show,{},{},0,ORIGINAL
read,tv,{'shows': 'shows'},{},,debbbfb3-c2e9-4d27-9b10-23f08d71cf63,show me all shows_,read,show,{},{},0,ORIGINAL
read,a,{'show': 'show'},{},,87048eac-c278-4254-adfc-10dc1584e79e,show me all show_,read,show,{},{},0,ORIGINAL
read,tv,{'shows': 'shows_'},{},,2ab938bf-7984-4395-a03a-cb43ec6c34b7,show me the shows_,read,show,{},{},0,ORIGINAL
delete,tv,"{'show': 'show', 'shows': 'show'}",{},,bb06f0dd-b8c1-4dec-b430-ca4b0282983d,show shows_,read,show,{},{},0,ORIGINAL
read,e_mail,{'students': 'students'},{},,019f0059-93ea-4a1e-94df-ebe0f643e919,show students or whatever,read,student,{},{},0,ORIGINAL
add,joo_daniel,{'student': 'student'},{},,272e3f4c-d025-4ff3-ba58-cec479010cbc,add student joão daniel,add,student,{'name': 'joão daniel'},{},1,ORIGINAL
read,tv,{'shows': 'shows'},{},,d6891992-0075-4c8e-8dad-a87776d3cf4b,show me all shows,read,show,{},{},0,ORIGINAL
add,estrutura_de_dados,"{'class': 'class', 'name': 'name', 'estrutura': 'name', 'dados': 'dados'}",{},,109dd88c-d0de-46a4-ab8f-3e6fda3132e0,add class with name=“estrutura de dados”,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,joo_daniel,"{'student': 'student', 'name': 'name'}",{},,c66f5bd7-bba0-4457-8b84-b70008f9b102,add student with name joão daniel,add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,estructura_de_dados,"{'class': 'class', 'name': 'name', 'estrutura': 'name', 'dados': 'dados'}",{},,c3e8d03d-1be9-4cc9-9a37-7d80270a4daa,add class with name=‘estrutura de dados’,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,estrutura_de_dados,"{'class': 'class', 'name': 'name', 'estrutura': 'name', 'dados': 'dados'}",{},,03c5171a-6300-466c-9c1d-ec729c295388,add class with name=estrutura de dados,add,class,{'name': 'estrutura de dados'},{},1,ORIGINAL
add,joo_daniel,"{'student': 'student', 'name': 'name'}",{},,81fcee3c-67d0-430c-a43d-1fdaf7079703,"add student with name = ""joão daniel""",add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,joo_daniel,"{'student': 'student', 'name': 'name'}",{},,abdf9c6f-368f-4288-b21e-8dbb263d7383,add student with name = 'joão daniel',add,student,{'name': 'joão daniel'},{},1,ORIGINAL
add,joao_daniel,"{'student': 'student', 'name': 'name'}",{},,fe223b21-f430-4981-8fbd-f05e2f82e80e,add student with name = 'joao daniel',add,student,{'name': 'joao daniel'},{},1,ORIGINAL
add,dados,"{'student': 'student', 'name': 'name', 'estrutura': 'name'}",{},,4689d8be-c123-42db-bac8-a7040612cce9,add student with name=‘estrutura de dados’,add,student,{'name': 'estrutura de dados'},{},1,ORIGINAL
read,plese,{'students': 'plese'},{},,e384d83e-3097-46c5-a8f5-3dcb10d7d969,"plese, show students",read,student,{},{},0,ORIGINAL
read,e_mail,{'students': 'students'},{},,e46f7078-4cdc-4e93-8a2a-49363a9180d6,would you please show students,read,student,{},{},0,ORIGINAL
read,edmund,{'students': 'students'},{},,5f871939-5046-4734-90e9-94d5246763df,would you please show me students,read,student,{},{},0,ORIGINAL
read,st_,{'students': 'you have'},{},,fd41dd4c-38e8-438f-885b-0cb862ac612c,would you please show me all students you have,read,student,{},{},0,ORIGINAL
delete,show,{'name': 'name'},{},,d4015107-79cd-45b3-98d3-8b85549ca355,delete a show with name=paul dianno,delete,show,{},{'name': 'paul dianno'},1,ORIGINAL
add,alumnus,"{'student': 'student', 'name': 'name'}",{},,020e7f50-e205-4052-8873-1de03e8c21d8,include student with name=alinson,add,student,{'name': 'alinson'},{},1,ORIGINAL
read,show_me_shows,{'shows': 'shows'},{},,e4bf8c98-5074-4a11-a6d9-ff26f95f6ba9,show me shows,read,show,{},{},0,ORIGINAL
add,show,"{'name': 'name', 'show': 'anno'}",{},,1e0ffe68-745c-4e01-9168-9f5564533e82,add a show with name = paul di'anno and date = 01/27/2023,add,show,"{'name': ""paul di'anno"", 'date': '01/27/2023'}",{},2,ORIGINAL
update,article,"{'email': 'email', '_': ''}",{'id': 'id'},,c4870bfe-1275-4f3c-9fe2-fd585f9582c5,"update the article with id=4, setting the email=alinson.donato@gmail.com",update,article,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
read,id,{'student': 'student'},{},,bf33029a-04df-444a-b296-c7d739f87df9,get student with id=4,read,student,{},{'id': '4'},1,ORIGINAL
add,renegados,"{'show': 'show', 'name': 'name', 'date': 'date', 'place': 'place'}",{},,9d3838a1-726b-4468-8e1f-d200697e2644,"add show with name = renegados, and date = 01/28/2023 and place = centro cultural bnb",add,show,"{'name': 'renegados', 'date': '01/28/2023', 'place': 'centro cultural bnb'}",{},3,ORIGINAL
read,e_mail,"{'student': 'student', 'email': 'email', '_': ''}",{},,9046bdeb-cbac-43f6-91e5-59c06ea77cb1,get student with email=alinson.donato@gmail.com,read,student,{},{'email': 'alinson.donato@gmail.com'},1,ORIGINAL
update,e_mail,"{'student': 'student', 'id': 'id'}","{'email': 'email', '_': ''}",,f2db55f7-e6d0-47ca-bd21-24a7945af45e,"update the student with id=4, setting the email=alinson.donato@gmail.com",update,student,{'email': 'alinson.donato@gmail.com'},{'id': '4'},2,ORIGINAL
add,metallica,"{'show': 'name', 'metallica': 'metallica'}",{},,2e3dda7d-ad60-4eeb-b908-29f790e2299a,"add show with name = metallica, and date = 02/30/2023 and place = castelao",add,show,"{'name': 'metallica', 'date': '02/30/2023', 'place': 'castelao'}",{},3,ORIGINAL
add,adolescent,"{'student': 'student', 'name': 'name', 'donato': 'name'}",{},,e552c43a-53f3-4eec-8a17-cc9b3061a1ce,add student with name=donato,add,student,{'name': 'donato'},{},1,ORIGINAL
add,e_mail,"{'student': 'student', 'name': 'name', 'donato': 'name', 'email': 'name', '_': ''}",{},,d09c5afe-fdf7-4422-bcc1-b3bdeadacaa2,"add student with name=donato, email=alinson.donato@prf.gov.br",add,student,"{'name': 'donato', 'email': 'alinson.donato@prf.gov.br'}",{},2,ORIGINAL
delete,student,"{'email': 'email', '_': ''}",{},,0599d521-afd2-4ed8-ab42-ff833f9c9f29,delete the student with email=alinson.donato@prf.gov.br,delete,student,{},{'email': 'alinson.donato@prf.gov.br'},1,ORIGINAL
update,alanson_donato,{},,,a1c65e52-e321-43cb-9b25-79e9dc7b1d7a,update the student with name=alinson with name=alinson donato,update,student,{'name': 'alinson donato'},{'name': 'alinson'},2,ORIGINAL
add,table_students,"{'student': 'student', 'students': 'students'}",{},,a9571b97-eb57-49a1-9838-71a40f3750ad,"create student with name="" or 1=1); drop table students; --""",add,student,"{'name': 'or 1=1)', 'table': 'students'}",{},2,ORIGINAL
update,metallica,"{'show': 'show', 'name': 'name', 'metallica': 'metallica'}",{},,14e03f9f-8664-40a0-a887-90dc62cb7090,"update a show with name metallica, replace date with 10/22/2024",update,show,{'date': '10/22/2024'},{'name': 'metallica'},2,ORIGINAL
read,tv,{'shows': 'shows'},{},,060859c4-fd11-4725-936d-1ecd4f1529d6,get all shows,read,show,{},{},0,ORIGINAL
add,table_students,"{'student': 'student', 'students': 'students'}",{},,ba6207cf-0f6b-453b-ad6e-6baac5e6c702,"create student with name="" or 1=1}; drop table students; --""",add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
add,table_students,"{'student': 'student', 'students': 'students'}",{},,9252ef72-a362-43af-9237-22d64490eab3,"create student with name=""' or 1=1; drop table students; --""",add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
add,table_student,{'student': 'student'},{},,0dd80456-12c1-4fea-8c64-962f89f9811e,"create student with name=""' or 1=1; drop table student; --""",add,student,"{'name': '1=1', 'table': 'student'}",{},2,ORIGINAL
add,experimental_framework,"{'simulation': 'simulation', 'benchmark': 'simulation'}",{},,9878773a-22ab-4119-8cd9-f32beca2b9a6,"add an article with title='experimental framework, simulation, benchmark'",add,article,"{'title': 'experimental framework, simulation, benchmark'}",{},1,ORIGINAL
add,table_students,"{'student': 'student', 'students': 'students'}",{},,4c1669cf-52b0-4936-b1d1-6a033a79e97d,create student with name=' or 1=1; drop table students; --',add,student,"{'name': '1=1', 'table': 'students'}",{},2,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,f8e1f986-946b-4364-8d6b-aa14bdf97033,"update the article with id=1, setting the
year=2020",update,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
update,article,"{'author': 'author', 'article': 'ze'}",{'id': 'id'},,18fc8821-6d94-45ff-88c0-5e008a873b66,"update the article with id=2, setting the
author='zé das couves'",update,article,{'author': 'zé das couves'},{'id': '2'},2,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,34010a34-8c70-420b-b6c3-473dc0e49fb2,"update the article with id=3, setting the
year=2020",update,article,{'year': '2020'},{'id': '3'},2,ORIGINAL
add,table_students,"{'student': 'student', 'students': 'students'}",{},,61aa6bb4-3e6e-4413-b56d-a71111b8fe30,"create student with name=""robert'); drop table students; --""",add,student,"{'name': 'robert', 'table': 'students'}",{},2,ORIGINAL
add,table_students,"{'student': 'student', 'students': 'students'}",{},,a2822fb0-f38e-4557-8300-86b732ff4669,"create student with name=""robert' and 1=1); drop table students; --""",add,student,"{'name': 'robert', 'table': 'students'}",{},2,ORIGINAL
add,drop_table_students,"{'student': 'student', 'students': 'students'}",{},,1e9296dd-84ea-4cea-9efa-7a4c44e56e2b,"create student with email=""alinson.donato@gmail.com' and 1=1); drop table students; --""",add,student,"{'email': 'alinson.donato@gmail.com', 'table': 'students'}",{},2,ORIGINAL
add,managedsys_web,"{'student': 'student', '_': '', 'managedsys_web': 'com'}",{},,c7ff6ff2-e622-4e67-822c-47946105171d,"create student with email=""alinson.donato@gmail.com' and 1=1); drop database managedsys_web; --""",add,student,"{'email': 'alinson.donato@gmail.com', 'database': 'managedsys_web'}",{},2,ORIGINAL
add,e_mail,"{'student': 'student', 'email': 'email', '_': ''}",{},,70a62210-4c21-4a37-b37c-2410172c0a41,create student with email=amg@gmail.com,add,student,{'email': 'amg@gmail.com'},{},1,ORIGINAL
,,,,,3b9fc4b0-249b-497f-abc1-e61ec6f54cc5,show tables,read,tables,{},{},0,ORIGINAL
add,sku,{'name': 'name'},{},,8f8bdfec-dfda-4204-9ae8-1c616c3743e8,add sku with name='john doe',add,sku,{'name': 'john doe'},{},1,ORIGINAL
delete,sku,{'show': 'show'},{},,b3844709-3a02-40f7-b60d-c6be179c3a58,show skus,read,sku,{},{},0,ORIGINAL
add,forest,"{'elf': 'elf', 'name': 'name', 'forest': 'galadriel'}",{},,adb45c9b-af76-472b-8c7e-7daffdad05cb,add elf with name='galadriel' and type='forest',add,elf,"{'name': 'galadriel', 'type': 'forest'}",{},2,ORIGINAL
add,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,738ef521-412a-44b9-a284-1c89569a86e7,"add elf with name='galadriel', type='forest', age='1247', ringtype='water' and power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
add,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,2d6a1fff-f749-479b-aff3-9b7c1df32be8,"add elf with name='galadriel', type='forest', age='1247', ringtype='water', power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
add,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,0fc07202-ebbc-498c-bbf9-6cfb87be61fc,"add elf with name='galadriel', type='forest', age='1247', power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'power': 'perception'}",{},4,ORIGINAL
add,elf,"{'name': 'name', 'elf': 'galadriel'}",{},,58caff71-8d85-476b-b0aa-b43500c76451,"add elf with name='galadriel', type='forest', age='1247', ring type='water' and power='perception'",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ring': ""type='water' and power='perception""}",{},4,ORIGINAL
add,elf,"{'name': 'name', 'galadriel': 'name', 'type': 'type', 'water': 'name', 'power': 'name', 'perception': 'perception'}",{},,65a179bf-0449-456e-89d6-3f644ffe189c,"add elf with name=galadriel, type=forest, age=1247, ringtype=water and power=perception",add,elf,"{'name': 'galadriel', 'type': 'forest', 'age': '1247', 'ringtype': 'water', 'power': 'perception'}",{},5,ORIGINAL
read,eliakim,"{'student': 'student', 'name': 'name'}",{},,6d915ba6-5e66-4e15-a277-5827999fc977,get student with name=eliakim',read,student,{},{'name': 'eliakim'},1,ORIGINAL
add,anderson,"{'student': 'student', 'name': 'name'}",{},,bd257e4b-dc5c-436b-ba3b-fcad1fedc1ae,include student with name=anderson,add,student,{'name': 'anderson'},{},1,ORIGINAL
add,eliakim,"{'student': 'student', 'name': 'name'}",{},,c80be201-c943-41f7-81e7-163502890d6e,include student with name=eliakim,add,student,{'name': 'eliakim'},{},1,ORIGINAL
read,academies,{'students': 'students'},{},,293bb5c1-5f44-46a2-abc2-1d3b42150dc9,list students,read,student,{},{},0,ORIGINAL
add,ci_ncias_biol_gicas,{'title': 'análise sobre a ausência de aula prática no'},{},,0e596fe2-5d6e-4b68-8401-3c1d739a9d14,add an article with title = 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas',add,article,{'title': 'análise sobre a ausência de aula prática no ensino da disciplina de ciências biológicas'},{},1,ORIGINAL
add,vanilla,"{'ice': 'ice', 'cream': 'ice', 'flavour': 'ice'}",{},,b33521d7-a625-48b3-85c6-714355d24527,add a ice cream with flavour=vanilla,add,ice_cream,{'flavour': 'vanilla'},{},1,ORIGINAL
add,crop__linking_code_reviews_to_source_code_changes,"{'article': 'title', 'crop': 'article', 'code': 'code', 'changes': 'changes'}",{},,a0a08aa7-2b3d-468a-bf0a-2d183c9a9ec7,add an article with title = 'crop: linking code reviews to source code changes',add,article,{'title': 'crop: linking code reviews to source code changes'},{},1,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,783878a2-bcfb-484c-90e3-1739844019c3,"update the article with id=4, setting the year=2018",update,article,{'year': '2018'},{'id': '4'},2,ORIGINAL
delete,article,{'year': 'year'},{},,ec1d885d-2fa2-4c89-a914-722792108264,delete all articles with year=2018.,delete,article,{},{'year': '2018'},1,ORIGINAL
add,iot_defiant_components,"{""'"": 'defiant'}",{},,889ef6a8-e40a-46b9-a922-3fb5ea403b08,add an article with title = 'dealing with iot defiant components',add,article,{'title': 'dealing with iot defiant components'},{},1,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,cd272372-507c-4d66-92df-e02f32c10aff,"update the article with id=1, setting the year=2020",update,article,{'year': '2020'},{'id': '1'},2,ORIGINAL
update,article,{'author': 'author'},{'id': 'id'},,96611502-55f8-4a05-bcc0-d02b4b983a4d,"update the article with id=5, setting the author='adrilene fonseca'",update,article,{'author': 'adrilene fonseca'},{'id': '5'},2,ORIGINAL
delete,article,"{'author': 'author', 'couves': 'author'}",{},,4be7f57a-bad2-4309-ae1c-6363330736c5,delete all articles with author=zé das couves,delete,article,{},{'author': 'zé das couves'},1,ORIGINAL
add,software,"{'intents': 'intents', 'refactoring': 'refactoring', 'modern_code': 'modern code', 'review': 'review'}",{},,438811d4-976d-4bc7-a877-a8a0d5cf7c40,add an article with title='behind the intents: an in-depth empirical study on software refactoring in modern code review',add,article,{'title': 'behind the intents: an in-depth empirical study on software refactoring in modern'},{},1,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,d32be244-076a-4432-8f64-6358d982f28f,"update the article with id=6, setting the
year=2020",update,article,{'year': '2020'},{'id': '6'},2,ORIGINAL
add,e_mail,"{'student': 'student', 'name': 'name', 'br': 'freitas'}",{},,802bc93d-aba6-4cc5-81f9-d3ec65f26a58,"include student with name=matheus freitas, email=fernandes.matheus@aluno.uece.br",add,student,"{'name': 'matheus freitas', 'email': 'fernandes.matheus@aluno.uece.b'}",{},2,ORIGINAL
read,st,{'student': 'student'},{},,69c3c9e4-2fc9-4667-bea7-11c81c64a3fb,show me all student,read,student,{},{},0,ORIGINAL
add,api_gateway,"{'gateway': 'gateway', 'author': 'author'}",{},,6e0b4b9a-50ae-47aa-a023-39a32731732e,"add an article with title=building microservices: using an api gateway, author=chris richardson",add,article,"{'title': 'building microservices: using an api gateway', 'author': 'chris richardson'}",{},2,ORIGINAL
add,microservices,"{'title': 'title', 'introduction': 'introduction', 'microservices': 'microservices'}",{},,e60207e1-3225-4544-aa80-8e703027770e,"add an article with title=introduction to microservices, author=chris richardson",add,article,"{'title': 'introduction to microservices', 'author': 'chris richardson'}",{},2,ORIGINAL
update,article,{'year': 'year'},{'id': 'id'},,1a258001-d6ef-4deb-b613-b9ebb56b0ff4,"update the article with id=7, setting the year=2018",update,article,{'year': '2018'},{'id': '7'},2,ORIGINAL
add,data_structures,"{'name': 'name', 'data': 'name', 'structures': 'name', 'professor': 'name'}",{},,03ca2143-a5c2-4a93-b988-d7959491a9ef,"add a subject with name=""data structures"" and professor=""ana luiza""",add,subject,"{'name': 'data structures', 'professor': 'ana luiza'}",{},2,ORIGINAL
add,data_structures,"{'name': 'name', 'data': 'name', 'structures': 'name'}",{},,91dd3e1c-ff44-4060-9cc6-f64975c4340c,"add a subject with name=""data structures"" and professor=""josé negreiros""",add,subject,"{'name': 'data structures', 'professor': 'josé negreiros'}",{},2,ORIGINAL
read,a,{},{},,d8f2cba8-a614-4a6b-9f66-7b92bae503ac,get subject,read,subject,{},{},0,ORIGINAL
add,linear_algebra,"{'name': 'name', '""': 'algebra'}",{},,d9c46d43-42ff-4fa9-9d23-a5503755d6f3,"add a subject with name ""linear algebra"" and professor=""thelmo pontes""",add,subject,"{'name': 'linear algebra', 'professor': 'telmo pontes'}",{},2,ORIGINAL
update,linear_algebra,{'professor': 'professor'},{'subject': 'name'},,ddd417be-6a10-4710-9d97-bd59dfdd28ab,"update the subject with name=""linear algebra"", setting professor=""thelmo pontes""",update,subject,{'professor': 'thelmo pontes'},{'name': 'linear algebra'},2,ORIGINAL
update,thelmo_pontes,{'professor': 'professor'},{'subject': 'id'},,9ffe1410-fff6-4e6d-9ef4-b8baf92806ae,"update the subject with id=3, setting professor=""thelmo pontes""",update,subject,{'professor': 'thelmo pontes'},{'id': '3'},2,ORIGINAL
update,data_structures,{},,,1969eb78-b03d-4100-86d6-506957c37a70,"update the subject where name=""data structures"", setting semester=""2023.1""",update,subject,{'name': 'data structures'},{'semester': '2023.1'},2,ORIGINAL
read,a,{'subjects': 'subject'},{},,1b5725ea-ca02-440d-9c0a-8d3f49fc8cb1,get subjects,read,subject,{},{},0,ORIGINAL
update,2023_1,"{'structures': 'data', 'semester': 'semester'}",{'subject': 'name'},,36c65a76-2751-41ea-beeb-ca68f7327ab8,"update the subject with name=""data structures"", setting semester=""2023.1""",update,subject,{'semester': '2023.1'},{'name': 'data structures'},2,ORIGINAL
update,data_structures,{},,,c7160f4a-6d4d-420d-817b-2027ca046639,"update the subject where name=""data structures"", settingthe semester=""2023.1""",update,subject,{},{},0,ORIGINAL
update,data_structures,{},,,8b0a40c9-2183-46d3-bfb6-e90cd9a65d81,"update the subject where name=""data structures"", setting the semester=""2023.1""",update,subject,{'semester': '2023.1'},{'name': 'data structures'},2,ORIGINAL
update,2023_1,{},,,d8f9144a-8cad-4a9f-8975-755bf00fe7eb,"update the subject where semester=""2023.1"", setting name=""data structures""",update,subject,{'name': 'data structures'},{'semester': '2023.1'},2,ORIGINAL
add,brazilian_history,{'name': 'name'},{},,cbf17a1b-92ab-4852-82bf-5f83b21c60d1,add a subject with name='brazilian history',add,subject,{'name': 'brazilian history'},{},1,ORIGINAL
read,a,{},{},,8de40a42-ed64-41b6-a19f-6628dfcd3676,get all subjects,read,subject,{},{},0,ORIGINAL
update,subject,{'main_reference': 'main reference'},{'id': 'id'},,4233e0b7-4eb3-4417-b4d0-683c45d8abb3,"update subject with id=4, setting the main reference to 'brasil, uma história'",update,subject,"{'main_reference': ""to 'brasil, uma história""}",{'id': '4'},2,ORIGINAL
read,pizza,{},{},,3dec6d17-36f6-4ba0-8d42-83ec995a07a5,get pizzas,read,pizza,{},{},0,ORIGINAL
add,pizza,"{'flavour': 'flavour', 'pepperoni': 'flavour'}",{},,9d4ff023-2327-403d-93ce-249a9a666ef2,add a pizza with flavour='pepperoni',add,pizza,{'flavour': 'pepperoni'},{},1,ORIGINAL
delete,pizza,{'show': 'show'},{},,300b7e24-a852-4600-b130-ac269f4aebc1,show pizzas,read,pizza,{},{},0,ORIGINAL
delete,ice_creams,"{'show': 'show', 'ice': 'show', 'creams': 'show'}",{},,ae1269e8-5191-4312-b04f-481017fd771b,show ice creams,read,ice_cream,{},{},0,ORIGINAL
